,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo,valence,key,duration_ms,Classification,song_name
599,0.22,0.794,0.792,0.0,-6.889,0.186,126.994,0.546,7.0,188976.0,mid:nite storm ,Diana (feat. King Combs)
600,0.034,0.765,0.555,1.83e-06,-8.685,0.0457,95.006,0.303,6.0,207781.0,mid:nite storm ,90's Love
601,0.83,0.373,0.506,3.24e-05,-7.35,0.0721,95.636,0.376,3.0,213333.0,R&B Weekly,calm & patient
602,0.461,0.662,0.649,0.0,-3.025,0.0368,82.512,0.701,5.0,225247.0,R&B Weekly,Cheatback
603,0.665,0.726,0.308,0.151,-5.858,0.0389,91.999,0.279,0.0,154532.0,R&B Weekly,Valentina
604,0.048,0.728,0.855,0.406,-4.911,0.0335,104.978,0.556,5.0,185013.0,R&B Weekly,NOT ALONE
605,0.155,0.63,0.522,0.0,-5.914,0.148,82.864,0.626,7.0,226380.0,R&B Weekly,Slow Dancing
606,0.0659,0.809,0.631,0.00142,-7.099,0.0423,107.05,0.753,4.0,164282.0,R&B Weekly,Softest Touch
607,0.165,0.798,0.58,0.00238,-7.104,0.0742,145.004,0.367,0.0,194400.0,R&B Weekly,Riptide
608,0.742,0.52,0.305,0.101,-9.293,0.191,83.734,0.459,5.0,198000.0,R&B Weekly,Uber Ride
609,0.789,0.47,0.435,0.0,-9.604,0.0464,133.976,0.361,8.0,151731.0,R&B Weekly,Right My Wrongs
610,0.17,0.551,0.594,0.0,-5.491,0.0567,79.979,0.324,4.0,195082.0,R&B Weekly,Changed
611,0.836,0.358,0.357,0.0,-8.783,0.12,70.233,0.261,11.0,108589.0,R&B Weekly,Care
612,0.777,0.588,0.181,0.0,-8.497,0.0355,66.484,0.628,1.0,198533.0,R&B Weekly,Trust Issues
613,0.442,0.693,0.51,1.28e-06,-9.294,0.118,135.062,0.565,10.0,149547.0,R&B Weekly,Take Control
614,0.383,0.863,0.614,0.00116,-7.793,0.157,129.97,0.392,9.0,151984.0,R&B Weekly,I Don't Like You
615,0.0155,0.745,0.845,0.00422,-6.722,0.0698,115.954,0.51,2.0,207194.0,R&B Weekly,Cruisin'
616,0.171,0.566,0.512,0.0,-4.826,0.171,182.058,0.526,6.0,180875.0,R&B Weekly,Timeless
617,0.0447,0.702,0.51,0.0,-6.172,0.0904,150.025,0.435,0.0,148800.0,R&B Weekly,GLT Freestyle
618,0.571,0.316,0.482,5.57e-05,-11.451,0.101,77.841,0.286,4.0,238375.0,R&B Weekly,Forget Me (feat. Kiah Victoria)
619,0.557,0.551,0.393,0.000101,-9.459,0.029,95.022,0.257,4.0,166737.0,R&B Weekly,Magical
620,0.355,0.641,0.514,0.0,-6.232,0.039,108.95,0.466,0.0,234920.0,R&B Weekly,Sexy Lady
621,0.108,0.587,0.555,0.0,-7.997,0.0933,88.095,0.528,5.0,148659.0,R&B Weekly,Like I Should
622,0.34,0.532,0.583,0.0,-6.64,0.272,70.301,0.552,6.0,228227.0,R&B Weekly,Rock With You - Spotify Singles
623,0.406,0.698,0.846,0.0,-3.735,0.0981,103.968,0.726,8.0,205385.0,R&B Weekly,Fly Girl (feat. Missy Elliott)
624,0.207,0.803,0.387,1.98e-06,-5.839,0.0723,136.038,0.5,2.0,186157.0,R&B Weekly,Smoke (feat. Lucky Daye)
625,0.139,0.802,0.632,0.0954,-5.363,0.0366,120.977,0.726,8.0,142810.0,R&B Weekly,Body Do
626,0.339,0.739,0.535,0.000219,-4.451,0.0424,133.009,0.195,6.0,178333.0,R&B Weekly,Temporary (feat. Don Toliver)
627,0.00562,0.781,0.555,0.000142,-6.997,0.181,95.009,0.83,2.0,104842.0,R&B Weekly,SWITCH
628,0.459,0.538,0.606,0.0,-6.423,0.421,79.714,0.429,3.0,224269.0,R&B Weekly,Da Girls
629,0.0229,0.634,0.56,0.0,-8.247,0.208,140.807,0.306,0.0,166808.0,R&B Weekly,Big Vibez
630,0.149,0.521,0.671,8.23e-06,-4.496,0.368,189.961,0.753,3.0,166834.0,R&B Weekly,Watch It Grow (feat. Sevyn Streeter)
631,0.359,0.807,0.366,9.97e-05,-8.982,0.191,141.997,0.56,11.0,206197.0,R&B Weekly,Secrets
632,0.0221,0.467,0.686,0.00261,-5.045,0.0816,162.001,0.55,11.0,201900.0,R&B Weekly,I Choose U (feat. RINI)
633,0.0557,0.488,0.599,0.1,-7.757,0.18,141.84,0.766,0.0,152397.0,R&B Weekly,Palace
634,0.24,0.642,0.572,1.86e-06,-7.694,0.291,72.297,0.632,7.0,177727.0,R&B Weekly,Some Feelings Never Go Away
635,0.192,0.814,0.69,0.0,-4.969,0.0398,107.966,0.281,8.0,186294.0,R&B Weekly,Standards
636,0.247,0.635,0.368,0.000265,-7.783,0.103,88.764,0.361,8.0,201824.0,R&B Weekly,We Make Sense
637,0.563,0.52,0.684,0.0,-5.511,0.22,117.122,0.289,9.0,196000.0,R&B Weekly,Void
638,0.0153,0.694,0.508,0.519,-8.332,0.139,169.522,0.695,10.0,195398.0,R&B Weekly,4evaaa
639,0.309,0.546,0.646,0.000207,-6.735,0.0394,139.08,0.792,2.0,195087.0,R&B Weekly,Running Away
640,0.129,0.595,0.776,0.000602,-5.772,0.0386,92.881,0.933,11.0,146813.0,R&B Weekly,If You Don't Want My Love
641,0.457,0.785,0.485,0.00446,-7.674,0.0422,86.033,0.914,2.0,181400.0,R&B Weekly,Razor Blades
642,0.0452,0.758,0.552,2.6e-06,-6.205,0.0346,98.976,0.489,7.0,262712.0,R&B Weekly,GLU
643,0.144,0.612,0.636,0.0,-5.328,0.0899,131.922,0.221,3.0,193782.0,R&B Weekly,So Be It (with Summer Walker) - Remix
644,0.735,0.714,0.746,0.000784,-6.561,0.158,74.285,0.649,4.0,171707.0,R&B Weekly,Sticky (feat. Childish Gambino & KIRBY)
645,0.367,0.677,0.491,3.31e-05,-8.988,0.161,85.085,0.644,2.0,196933.0,R&B Weekly,Fatal Attraction
646,0.432,0.674,0.548,0.091,-8.537,0.0898,195.937,0.378,0.0,159680.0,R&B Weekly,Reckless & Sweet
647,0.109,0.731,0.744,0.0,-5.77,0.174,171.859,0.727,1.0,223344.0,R&B Weekly,What It Is (Block Boy) (with Kodak Black)
648,0.27,0.405,0.759,0.00323,-7.023,0.223,66.305,0.579,8.0,140411.0,R&B Weekly,Chocolati
649,0.231,0.48,0.63,0.000678,-7.886,0.107,78.934,0.608,8.0,181052.0,R&B Weekly,& That's Alright
650,0.0138,0.794,0.581,0.0827,-7.333,0.0535,106.289,0.57,1.0,197093.0,R&B Weekly,Fight Club
651,0.136,0.811,0.685,0.559,-6.097,0.241,77.962,0.785,7.0,203154.0,R&B Weekly,Honeysuckle Neckbone
652,0.0746,0.84,0.664,0.000397,-6.779,0.0537,87.016,0.901,1.0,210294.0,R&B Weekly,Enough
653,0.0199,0.549,0.531,0.0,-8.708,0.0527,106.039,0.265,0.0,190189.0,R&B Weekly,Worked Up
654,0.368,0.48,0.564,0.0,-6.57,0.0621,131.146,0.174,9.0,240320.0,R&B Weekly,YOU
655,0.271,0.775,0.417,0.00011,-3.987,0.0955,138.058,0.72,6.0,211284.0,R&B Weekly,TMF
656,0.941,0.514,0.152,2.54e-05,-10.612,0.0515,119.166,0.548,0.0,97333.0,R&B Weekly,Growing Pains
657,0.139,0.727,0.69,4.32e-05,-5.514,0.0338,106.987,0.636,6.0,168307.0,R&B Weekly,Lie To Me
658,0.346,0.811,0.294,0.00227,-8.76,0.361,81.979,0.734,1.0,145610.0,R&B Weekly,Glowin 4 Me
659,0.31,0.629,0.541,0.00262,-6.039,0.25,175.791,0.739,1.0,181364.0,R&B Weekly,Perfect Timing (Remix)
660,0.313,0.695,0.837,0.224,-6.126,0.0402,103.988,0.633,1.0,162231.0,R&B Weekly,Last Thing
661,0.873,0.426,0.237,0.011,-12.03,0.08,85.465,0.198,3.0,251501.0,R&B Weekly,Choose You
662,0.402,0.554,0.754,1.71e-06,-7.088,0.0797,146.076,0.728,1.0,230137.0,R&B Weekly,white rice déjà vu
663,0.0392,0.693,0.695,0.166,-6.578,0.0516,90.968,0.0946,4.0,184200.0,R&B Weekly,Talkback
664,0.419,0.581,0.542,0.152,-10.757,0.36,172.028,0.493,0.0,182821.0,R&B Weekly,It's You
665,0.799,0.648,0.692,0.000138,-6.306,0.106,159.939,0.699,4.0,174000.0,R&B Weekly,Life
666,0.472,0.393,0.616,0.00234,-6.472,0.0748,87.068,0.52,6.0,212933.0,R&B Weekly,Tam Tam
667,0.0205,0.779,0.608,0.00221,-8.524,0.0283,103.033,0.443,2.0,173432.0,R&B Weekly,Insane (feat. Ant Clemons)
668,0.701,0.381,0.327,0.0015,-8.183,0.0697,93.774,0.288,8.0,180545.0,R&B Weekly,On My Way
669,0.0493,0.575,0.409,1.47e-06,-9.75,0.0865,93.136,0.562,5.0,154474.0,R&B Weekly,Ultimatum
670,0.0852,0.806,0.694,0.0128,-5.452,0.0523,138.004,0.923,4.0,115652.0,R&B Weekly,I WANT U
671,0.0258,0.479,0.586,0.0,-10.864,0.141,82.959,0.121,9.0,180000.0,R&B Weekly,Before the World Ends
672,0.0808,0.699,0.581,0.0,-7.287,0.162,135.154,0.46,1.0,199151.0,R&B Weekly,Poed Up
673,0.654,0.605,0.397,0.0219,-8.298,0.0541,120.037,0.272,4.0,214000.0,R&B Weekly,Help Me Fight a Losing Battle
674,0.0321,0.68,0.594,0.00011,-8.412,0.0712,74.919,0.308,9.0,166021.0,R&B Weekly,on the pisces moon
675,0.132,0.591,0.515,3.07e-06,-7.818,0.372,80.382,0.708,9.0,208733.0,R&B Weekly,Lay Up (with SiR feat. Syd)
676,0.937,0.363,0.249,0.000435,-10.914,0.0441,84.949,0.256,3.0,151267.0,R&B Weekly,311 (with Gwen Bunn)
677,0.26,0.661,0.718,0.0,-5.501,0.196,87.473,0.401,4.0,242867.0,R&B Weekly,In The Mood
678,0.637,0.427,0.344,0.000427,-13.301,0.0385,72.638,0.119,8.0,188333.0,R&B Weekly,Only You
679,0.0963,0.476,0.625,1.52e-05,-9.556,0.119,129.74,0.783,4.0,187371.0,R&B Weekly,I've Been Waiting
680,0.51,0.638,0.779,2.02e-06,-5.445,0.0602,81.99,0.971,5.0,184386.0,R&B Weekly,Naked - Feat. Leven Kali
681,0.00253,0.695,0.633,0.0,-6.996,0.0805,168.034,0.57,5.0,171120.0,R&B Weekly,Certified
682,0.595,0.709,0.373,3.42e-05,-8.041,0.186,112.346,0.23,10.0,175031.0,R&B Weekly,IYD
683,0.311,0.608,0.717,0.0,-6.454,0.317,74.914,0.687,6.0,199563.0,R&B Weekly,Swerve
684,0.208,0.575,0.738,0.0,-3.65,0.0712,82.609,0.391,8.0,166623.0,R&B Weekly,How Does It Feel
685,0.511,0.639,0.723,0.0,-6.462,0.0532,136.872,0.878,7.0,187558.0,R&B Weekly,Moonlight
686,0.0161,0.533,0.719,1.26e-06,-5.68,0.0491,145.485,0.534,9.0,212574.0,R&B Weekly,Out of Touch
687,0.382,0.656,0.77,0.00012,-5.569,0.0476,84.994,0.35,4.0,181912.0,R&B Weekly,Alone
688,0.202,0.729,0.479,0.00419,-8.125,0.121,109.99,0.314,5.0,170182.0,R&B Weekly,Outside Freestyle
689,0.4,0.524,0.471,0.0,-7.856,0.16,91.98,0.146,11.0,159936.0,R&B Weekly,Stingy
690,0.0644,0.461,0.496,0.000379,-5.996,0.0346,167.943,0.317,1.0,208373.0,R&B Weekly,If I Had (feat. Charlie Wilson)
691,0.122,0.643,0.785,8.95e-06,-3.868,0.148,138.968,0.459,5.0,149891.0,R&B Weekly,Show & Prove
692,0.864,0.714,0.372,0.000186,-9.844,0.107,103.174,0.293,6.0,194402.0,R&B Weekly,World In My Hands
693,0.798,0.525,0.514,0.0211,-9.29,0.0424,144.099,0.321,3.0,222335.0,R&B Weekly,Water My Heart (feat. Mereba)
694,0.365,0.437,0.539,4.9e-06,-8.398,0.285,76.689,0.288,3.0,180014.0,R&B Weekly,Pressure - Remix
695,0.18,0.667,0.471,0.0,-6.968,0.0649,111.866,0.508,8.0,221786.0,R&B Weekly,Tell Me Why (feat. Layton Greene) - Extended
696,0.693,0.534,0.821,1.02e-05,-7.463,0.107,111.032,0.509,5.0,142120.0,R&B Weekly,22
697,0.58,0.818,0.556,2.15e-05,-7.282,0.131,110.023,0.592,7.0,179828.0,R&B Weekly,Healing
698,0.618,0.679,0.362,0.000115,-10.497,0.0398,80.518,0.637,8.0,180559.0,R&B Weekly,Good Life
699,0.765,0.658,0.337,0.0,-8.756,0.192,72.492,0.568,11.0,144373.0,R&B Weekly,Trickin'
700,0.742,0.492,0.429,0.0,-8.02,0.0705,141.159,0.518,2.0,196488.0,R&B Weekly,Opps
701,0.048,0.728,0.855,0.406,-4.911,0.0335,104.978,0.556,5.0,185013.0,Alternative R&B,NOT ALONE
702,0.0543,0.644,0.728,0.169,-5.75,0.0351,88.993,0.43,8.0,153947.0,Alternative R&B,Kill Bill
703,0.0231,0.707,0.73,0.018,-4.152,0.0317,120.022,0.11,0.0,282001.0,Alternative R&B,Since I Have A Lover
704,0.0367,0.255,0.715,0.00114,-10.449,0.204,74.444,0.597,5.0,79292.0,Alternative R&B,*smokes weed once*
705,0.665,0.726,0.308,0.151,-5.858,0.0389,91.999,0.279,0.0,154532.0,Alternative R&B,Valentina
706,0.349,0.595,0.48,0.0569,-7.897,0.0496,87.054,0.38,2.0,236207.0,Alternative R&B,Sunbleach
707,0.334,0.215,0.564,7.03e-05,-8.535,0.0748,76.782,0.163,9.0,174770.0,Alternative R&B,Endless Sky (feat. greek)
708,0.266,0.747,0.531,1.8e-06,-5.99,0.0477,88.009,0.785,8.0,184768.0,Alternative R&B,The Dress
709,0.265,0.747,0.451,5.37e-05,-10.135,0.0931,108.027,0.556,0.0,158131.0,Alternative R&B,ascendent (mother fxcker)
710,0.701,0.381,0.327,0.0015,-8.183,0.0697,93.774,0.288,8.0,180545.0,Alternative R&B,On My Way
711,0.886,0.391,0.373,0.000143,-11.934,0.04,129.698,0.0723,8.0,212785.0,Alternative R&B,LIMBO
712,0.202,0.563,0.814,0.003,-6.457,0.0754,153.914,0.633,6.0,134060.0,Alternative R&B,Concentrate (feat. Dua Saleh)
713,0.837,0.624,0.433,0.0294,-9.572,0.0467,124.979,0.589,6.0,218587.0,Alternative R&B,Ghost in the Machine (feat. Phoebe Bridgers)
714,0.495,0.629,0.601,0.537,-12.223,0.129,129.885,0.0968,0.0,255402.0,Alternative R&B,Bruises
715,0.312,0.584,0.684,9.05e-05,-4.314,0.567,210.164,0.72,10.0,213573.0,Alternative R&B,Hell N Back
716,0.98,0.563,0.294,0.0491,-11.945,0.0258,76.916,0.149,6.0,204225.0,Alternative R&B,23rd Street
717,0.879,0.396,0.256,0.023,-12.598,0.147,171.129,0.184,6.0,144682.0,Alternative R&B,Man Down
718,0.74,0.699,0.441,6.22e-06,-5.899,0.0571,174.95,0.457,2.0,163601.0,Alternative R&B,Rollin'
719,0.911,0.461,0.279,0.0,-11.776,0.0373,114.225,0.599,9.0,150720.0,Alternative R&B,Blind
720,0.576,0.753,0.451,1.1e-06,-6.49,0.195,144.966,0.261,11.0,161835.0,Alternative R&B,Blue Days
721,0.658,0.425,0.393,3.8e-06,-7.241,0.173,89.992,0.199,1.0,253375.0,Alternative R&B,Most Men - A COLORS SHOW
722,0.49,0.761,0.66,0.0168,-7.149,0.0355,121.007,0.734,0.0,192236.0,Alternative R&B,The One
723,0.0688,0.447,0.413,0.00166,-9.788,0.315,84.717,0.304,8.0,181482.0,Alternative R&B,Build Me A House
724,0.89,0.763,0.306,0.000981,-10.283,0.0388,140.821,0.558,1.0,201915.0,Alternative R&B,U
725,0.262,0.487,0.471,0.00278,-4.654,0.0639,91.737,0.509,9.0,217056.0,Alternative R&B,float
726,0.463,0.72,0.472,0.000215,-10.316,0.0365,104.945,0.47,5.0,161143.0,Alternative R&B,5 MO' MINUTES
727,0.551,0.898,0.405,0.037,-11.875,0.281,132.942,0.693,7.0,196338.0,Alternative R&B,Drop a Pin
728,0.0198,0.743,0.711,5.75e-05,-5.953,0.0353,97.992,0.842,7.0,231533.0,Alternative R&B,STEREO DRIVER
729,0.505,0.697,0.513,0.000553,-7.979,0.0963,129.744,0.591,9.0,208321.0,Alternative R&B,Communion in My Cup (feat. The Ton3s)
730,0.707,0.513,0.444,0.00992,-10.587,0.103,118.861,0.165,0.0,226258.0,Alternative R&B,Louphoria (with Cruza)
731,0.184,0.838,0.592,0.0176,-8.137,0.0325,109.993,0.563,1.0,237496.0,Alternative R&B,Weightless
732,0.914,0.729,0.132,0.0,-13.578,0.0369,95.981,0.31,5.0,226453.0,Alternative R&B,Coffee in the Morning
733,0.889,0.703,0.387,0.0265,-15.138,0.061,89.989,0.465,6.0,171441.0,Alternative R&B,What's Left?
734,0.38,0.437,0.309,0.0,-12.927,0.032,100.009,0.44,6.0,183600.0,Alternative R&B,safety
735,0.156,0.584,0.515,0.0,-7.552,0.0399,75.966,0.403,8.0,265115.0,Alternative R&B,Steady
736,0.214,0.734,0.591,9.46e-06,-2.495,0.12,159.797,0.429,8.0,243072.0,Alternative R&B,Hate
737,0.564,0.447,0.373,0.646,-10.528,0.0531,129.973,0.272,11.0,197538.0,Alternative R&B,Fly on Your Wall
738,0.741,0.488,0.515,0.0,-6.884,0.124,119.974,0.534,2.0,243701.0,Alternative R&B,phases (feat. Kojey Radical)
739,0.689,0.601,0.481,0.0033,-8.366,0.0634,152.994,0.484,7.0,216524.0,Alternative R&B,Let Me Go
740,0.168,0.76,0.529,0.161,-7.291,0.0298,116.019,0.924,11.0,173740.0,Alternative R&B,Stolen Seats
741,0.366,0.687,0.683,4.19e-05,-6.746,0.0579,131.945,0.391,0.0,130909.0,Alternative R&B,deadman
742,0.848,0.494,0.406,5.63e-06,-8.472,0.0559,159.957,0.0853,0.0,241667.0,Alternative R&B,TODAY
743,0.283,0.742,0.564,0.000169,-6.187,0.173,187.95,0.822,9.0,146918.0,Alternative R&B,THE PEACH
744,0.71,0.56,0.319,5.79e-05,-14.031,0.0794,111.697,0.285,8.0,174292.0,Alternative R&B,lost in her phone
745,0.895,0.354,0.19,0.0,-12.575,0.0402,178.967,0.206,10.0,144006.0,Alternative R&B,Wasting Away
746,0.209,0.773,0.616,0.0513,-7.934,0.0817,93.972,0.34,1.0,203841.0,Alternative R&B,The Rabbit Hole
747,0.548,0.706,0.328,0.00333,-12.398,0.072,140.05,0.502,5.0,248670.0,Alternative R&B,whelmed
748,0.45,0.665,0.505,0.0172,-6.332,0.0459,99.884,0.484,11.0,164164.0,Alternative R&B,pieces
749,0.46,0.443,0.568,0.0,-6.319,0.0533,85.577,0.191,9.0,210698.0,Alternative R&B,CAMEO
750,0.511,0.639,0.723,0.0,-6.462,0.0532,136.872,0.878,7.0,187558.0,Alternative R&B,Moonlight
751,0.657,0.374,0.424,0.000149,-9.012,0.0613,151.307,0.296,7.0,233853.0,Alternative R&B,bend yr ear
752,0.775,0.368,0.461,0.000188,-8.36,0.0455,98.589,0.273,0.0,196034.0,Alternative R&B,Primal Design
753,0.361,0.583,0.733,0.114,-7.766,0.0326,141.021,0.597,8.0,169688.0,Alternative R&B,Antidote
754,0.928,0.411,0.198,7.47e-05,-13.394,0.0372,120.908,0.0566,10.0,153000.0,Alternative R&B,Through The Dark
755,0.746,0.686,0.396,0.0,-9.119,0.0466,144.98,0.422,6.0,193435.0,Alternative R&B,echo
756,0.0283,0.68,0.456,0.0,-11.465,0.0368,120.069,0.613,9.0,198247.0,Alternative R&B,In Your World
757,0.205,0.732,0.75,0.000182,-5.35,0.0636,87.948,0.697,7.0,158000.0,Alternative R&B,PERFECT PACE
758,0.244,0.729,0.447,1.03e-05,-9.376,0.0431,119.933,0.187,1.0,167151.0,Alternative R&B,Whiteclaw
759,0.775,0.589,0.449,0.0956,-11.637,0.0286,83.0,0.37,8.0,208193.0,Alternative R&B,in ur motion
760,0.559,0.545,0.341,0.0207,-10.742,0.0297,131.847,0.293,6.0,220893.0,Alternative R&B,pressure
761,0.849,0.592,0.457,8.39e-05,-8.284,0.148,81.22,0.373,2.0,149630.0,Alternative R&B,sunshine of your love
762,0.493,0.738,0.511,0.0244,-9.879,0.0616,138.654,0.743,11.0,183354.0,Alternative R&B,All For You
763,0.54,0.651,0.514,0.0,-5.988,0.161,75.1,0.803,3.0,161230.0,Alternative R&B,If You Could See Me Now
764,0.968,0.35,0.157,3.51e-05,-11.442,0.0323,75.303,0.354,5.0,181166.0,Alternative R&B,Self-Contained
765,0.559,0.795,0.334,0.0148,-10.074,0.0479,129.99,0.403,4.0,180267.0,Alternative R&B,too far close
766,0.394,0.743,0.446,0.0134,-11.378,0.0658,130.117,0.744,2.0,120923.0,Alternative R&B,MAYBE NEXT YEAR
767,0.112,0.399,0.685,1.57e-05,-7.692,0.0378,150.359,0.445,1.0,110925.0,Alternative R&B,Applause - Gio Genesis Version
768,0.615,0.755,0.526,1.35e-05,-6.213,0.284,80.221,0.536,0.0,230906.0,Alternative R&B,You Never Visit Me - Single Version
769,0.825,0.349,0.422,0.873,-11.463,0.0638,111.505,0.139,2.0,198634.0,Alternative R&B,wild horses
770,0.696,0.461,0.426,0.111,-10.213,0.0355,110.418,0.387,0.0,187723.0,Alternative R&B,honda civic '98
771,0.49,0.638,0.573,0.0,-7.236,0.305,91.109,0.195,0.0,166089.0,Alternative R&B,Cousin's Car
772,0.0722,0.815,0.425,0.499,-12.83,0.0668,135.975,0.602,0.0,205544.0,Alternative R&B,What About Me?
773,0.0206,0.677,0.551,0.269,-7.963,0.0293,106.954,0.246,7.0,142667.0,Alternative R&B,Selfish Soul
774,0.852,0.675,0.16,0.0,-11.041,0.0884,125.07,0.503,9.0,130233.0,Alternative R&B,MUTUAL - ACOUSTIC LIVE
775,0.557,0.702,0.679,6.32e-06,-6.998,0.314,179.066,0.449,7.0,90651.0,Alternative R&B,supernova
776,0.543,0.693,0.31,0.000111,-11.704,0.0289,104.955,0.318,4.0,153143.0,Alternative R&B,Honeydew (02)
777,0.891,0.62,0.224,1.67e-05,-11.832,0.0349,105.944,0.272,1.0,198965.0,Alternative R&B,girl meets world (demo)
778,0.455,0.406,0.351,1.02e-05,-10.662,0.0822,137.752,0.428,6.0,254971.0,Alternative R&B,Ball & Chain
779,0.5,0.57,0.599,0.0256,-6.869,0.037,91.504,0.242,6.0,175810.0,Alternative R&B,Garden
780,0.621,0.81,0.33,0.0343,-8.867,0.135,110.15,0.548,1.0,181227.0,Alternative R&B,I Love Being Invisible
781,0.547,0.494,0.49,0.000154,-10.093,0.0376,160.365,0.328,5.0,192008.0,Alternative R&B,Forgive Me
782,0.231,0.663,0.794,0.000693,-7.793,0.0886,107.084,0.74,5.0,270498.0,Alternative R&B,Xtasy (Remix) [feat. Doechii]
783,0.351,0.602,0.515,0.00179,-11.397,0.0538,91.573,0.4,5.0,232500.0,Alternative R&B,Leave It
784,0.559,0.625,0.656,0.00549,-9.045,0.0601,72.177,0.733,7.0,180414.0,Alternative R&B,GOOSE
785,0.239,0.529,0.429,1.3e-06,-9.177,0.0663,70.063,0.389,11.0,170937.0,Alternative R&B,Divide
786,0.305,0.641,0.457,0.0143,-8.169,0.0607,75.988,0.373,0.0,169580.0,Alternative R&B,BAD bad
787,0.00443,0.712,0.754,0.000202,-7.044,0.041,122.003,0.659,11.0,193400.0,Alternative R&B,LUV (I KNOW I WANT THIS FOR REAL)
788,0.206,0.469,0.428,0.000202,-12.227,0.117,82.434,0.387,1.0,209020.0,Alternative R&B,Love Theme For Leisure Trip
789,0.798,0.376,0.341,1.17e-06,-7.51,0.189,183.529,0.157,0.0,168212.0,Alternative R&B,Wait for Me (Promise)
790,0.291,0.628,0.545,0.0,-8.094,0.225,85.018,0.451,10.0,129882.0,Alternative R&B,CYCLOPS
791,0.04,0.68,0.686,0.0975,-6.089,0.0285,142.007,0.79,1.0,220782.0,Alternative R&B,Luvaroq
792,0.418,0.523,0.6,0.0463,-9.913,0.0743,129.988,0.575,2.0,195692.0,Alternative R&B,Boundaries
793,0.555,0.713,0.758,0.122,-6.694,0.122,160.17,0.609,7.0,226000.0,Alternative R&B,Before Sunset
794,0.854,0.423,0.188,0.00201,-13.391,0.0441,177.199,0.335,9.0,130620.0,Alternative R&B,City of Angels
795,0.199,0.501,0.724,0.0,-5.993,0.0678,191.006,0.374,2.0,145759.0,Alternative R&B,Just Say It (feat. Johnny Yukon)
796,0.00638,0.79,0.369,2.5e-06,-15.413,0.0673,103.995,0.484,1.0,152590.0,Alternative R&B,Figures
797,0.455,0.864,0.561,0.426,-7.401,0.0631,116.576,0.709,11.0,158133.0,Alternative R&B,FAMJAM4000
798,0.0994,0.612,0.675,0.0,-6.518,0.0231,97.04,0.763,9.0,201547.0,Alternative R&B,Helmet
799,0.623,0.723,0.461,4.89e-06,-9.747,0.0776,117.983,0.183,4.0,181144.0,Alternative R&B,DAYDREAM
800,0.938,0.532,0.158,0.000283,-15.94,0.0608,159.49,0.143,7.0,189000.0,Alternative R&B,Last Dance
801,0.139,0.873,0.578,0.0,-7.397,0.272,147.074,0.765,1.0,159371.0,House Party,Gangsta Boo (with Lil Tjay)
802,0.247,0.939,0.713,0.0,-6.964,0.206,123.065,0.69,0.0,187376.0,House Party,Telfy
803,0.0368,0.78,0.689,9.69e-06,-5.668,0.141,115.042,0.642,7.0,225389.0,House Party,CUFF IT
804,0.00453,0.545,0.641,6.59e-05,-6.398,0.0998,121.892,0.464,10.0,215460.0,House Party,ALIEN SUPERSTAR
805,0.281,0.903,0.519,0.000106,-9.151,0.26,114.991,0.587,1.0,116727.0,House Party,ENERGY (feat. Beam)
806,0.03,0.954,0.516,7.54e-06,-5.817,0.16,105.001,0.624,6.0,139560.0,House Party,Players
807,0.141,0.559,0.551,0.0,-7.231,0.132,143.008,0.392,5.0,201800.0,House Party,Snooze
808,0.228,0.848,0.512,0.00232,-7.72,0.102,120.009,0.572,3.0,181840.0,House Party,Shirt
809,0.911,0.461,0.279,0.0,-11.776,0.0373,114.225,0.599,9.0,150720.0,House Party,Blind
810,0.0251,0.743,0.675,0.000717,-4.267,0.0953,92.909,0.59,8.0,214400.0,House Party,No Scrubs
811,0.273,0.713,0.678,0.0,-3.525,0.102,138.009,0.734,5.0,271333.0,House Party,Say My Name
812,0.00543,0.771,0.685,0.00157,-4.639,0.0567,88.997,0.683,1.0,230200.0,House Party,"Jumpin', Jumpin'"
813,0.0277,0.826,0.647,1.52e-06,-6.306,0.0491,102.017,0.872,5.0,223000.0,House Party,Goodies (feat. Petey Pablo)
814,0.042,0.944,0.511,0.00107,-10.96,0.161,113.046,0.842,5.0,203787.0,House Party,"One, Two Step (feat. Missy Elliott)"
815,0.152,0.565,0.817,0.0,-4.338,0.27,210.851,0.477,2.0,225560.0,House Party,Buttons
816,0.0193,0.811,0.458,1.41e-06,-9.688,0.0402,92.94,0.797,5.0,268533.0,House Party,Creep
817,0.298,0.811,0.757,0.0,-6.447,0.23,130.993,0.565,0.0,246600.0,House Party,Glamorous
818,0.408,0.71,0.797,0.0,-3.006,0.0582,94.998,0.849,4.0,209120.0,House Party,Rock Wit U (Awww Baby)
819,0.25,0.656,0.838,0.00281,-8.407,0.041,132.981,0.74,5.0,131253.0,House Party,Boy's a liar
820,0.0702,0.637,0.725,0.00438,-5.073,0.0333,92.99,0.415,5.0,274733.0,House Party,Rock The Boat
821,0.389,0.765,0.43,0.0,-6.926,0.0362,90.008,0.55,9.0,247080.0,House Party,It's A Wrap
822,0.0569,0.808,0.97,6.13e-05,-6.098,0.0506,114.328,0.868,10.0,242293.0,House Party,Promiscuous
823,0.139,0.845,0.576,0.0,-5.15,0.153,127.641,0.461,11.0,256027.0,House Party,"Bills, Bills, Bills"
