,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo,valence,key,duration_ms,Classification,song_name
3923,0.948,0.701,0.0565,0.335,-19.018,0.106,123.79,0.319,3.0,106000.0,Relaxing Spanish Guitar,Afrodite
3924,0.968,0.734,0.0537,0.912,-19.145,0.0515,100.338,0.217,9.0,147193.0,Relaxing Spanish Guitar,Tiempo Diferente
3925,0.975,0.65,0.178,0.929,-13.446,0.0555,112.475,0.118,3.0,139328.0,Relaxing Spanish Guitar,Medianoche
3926,0.989,0.445,0.172,0.946,-14.899,0.0485,78.206,0.199,6.0,211262.0,Relaxing Spanish Guitar,An Italian Lovesong
3927,0.987,0.644,0.0795,0.916,-17.599,0.0543,93.654,0.204,7.0,213455.0,Relaxing Spanish Guitar,In The Morning Sun
3928,0.97,0.485,0.0358,0.937,-15.152,0.0719,153.76,0.292,4.0,219215.0,Relaxing Spanish Guitar,Gentle Touch Of Spring
3929,0.965,0.629,0.0496,0.696,-20.758,0.0475,97.88,0.0693,7.0,124755.0,Relaxing Spanish Guitar,Amfora
3930,0.937,0.622,0.168,0.929,-16.323,0.0551,95.009,0.472,7.0,190692.0,Relaxing Spanish Guitar,Really Great To Be Here
3931,0.918,0.774,0.25,0.911,-12.034,0.0687,86.838,0.417,2.0,127875.0,Relaxing Spanish Guitar,Antofagasta
3932,0.919,0.789,0.22,0.899,-12.371,0.0596,131.979,0.266,11.0,254800.0,Relaxing Spanish Guitar,Sabucina
3933,0.993,0.383,0.204,0.951,-17.597,0.0525,112.631,0.372,4.0,155724.0,Relaxing Spanish Guitar,Eva
3934,0.919,0.707,0.0699,0.933,-19.227,0.0861,68.461,0.247,5.0,120021.0,Relaxing Spanish Guitar,Miranda
3935,0.942,0.571,0.0326,0.861,-22.269,0.101,89.662,0.0645,4.0,129298.0,Relaxing Spanish Guitar,Loss
3936,0.936,0.681,0.0886,0.905,-17.668,0.0522,99.138,0.171,7.0,147712.0,Relaxing Spanish Guitar,Velera
3937,0.969,0.659,0.13,0.887,-15.705,0.0674,139.178,0.0748,2.0,139349.0,Relaxing Spanish Guitar,Silent Senses
3938,0.944,0.845,0.228,0.912,-11.843,0.0592,120.127,0.277,9.0,137750.0,Relaxing Spanish Guitar,Los Olivos
3939,0.976,0.832,0.142,0.944,-13.066,0.0873,120.028,0.426,5.0,191250.0,Relaxing Spanish Guitar,Laguna
3940,0.879,0.495,0.111,0.897,-18.198,0.0874,80.122,0.0866,11.0,156660.0,Relaxing Spanish Guitar,Escondites
3941,0.965,0.694,0.113,0.884,-18.46,0.0631,95.054,0.282,4.0,153474.0,Relaxing Spanish Guitar,Estrella
3942,0.967,0.664,0.221,0.879,-13.709,0.0641,105.723,0.197,7.0,100263.0,Relaxing Spanish Guitar,Dream Sweet Dreams
3943,0.746,0.847,0.169,0.866,-18.271,0.095,101.125,0.623,5.0,126224.0,Relaxing Spanish Guitar,Una Vida Prospera
3944,0.839,0.604,0.329,0.875,-12.741,0.0518,147.932,0.678,10.0,124000.0,Relaxing Spanish Guitar,The Ride
3945,0.895,0.645,0.0984,0.929,-16.512,0.0849,120.693,0.0812,4.0,121433.0,Relaxing Spanish Guitar,How I Wonder
3946,0.952,0.684,0.0963,0.923,-14.184,0.113,81.856,0.355,0.0,214818.0,Relaxing Spanish Guitar,Quite Comfy
3947,0.989,0.537,0.244,0.938,-14.809,0.0596,104.348,0.242,0.0,276000.0,Relaxing Spanish Guitar,El Pedro
3948,0.988,0.805,0.191,0.925,-13.754,0.0594,125.039,0.572,9.0,148769.0,Relaxing Spanish Guitar,The Gastruck
3949,0.968,0.691,0.112,0.915,-16.176,0.0769,79.936,0.277,7.0,215695.0,Relaxing Spanish Guitar,Syr Darya
3950,0.946,0.6,0.421,0.922,-8.756,0.0572,117.856,0.334,9.0,184125.0,Relaxing Spanish Guitar,Bungalows
3951,0.988,0.623,0.154,0.929,-14.425,0.043,86.884,0.316,9.0,207494.0,Relaxing Spanish Guitar,Montevideo
3952,0.968,0.552,0.103,0.932,-16.704,0.0553,149.855,0.584,9.0,217947.0,Relaxing Spanish Guitar,I Never Really Lost You
3953,0.721,0.531,0.319,0.000629,-7.844,0.0316,141.602,0.281,9.0,247830.0,Soft & Slow,Way I Go
3954,0.567,0.459,0.366,1.08e-05,-9.394,0.0474,76.167,0.281,9.0,247253.0,Soft & Slow,Tomorrow
3955,0.391,0.601,0.291,0.0,-11.552,0.0339,92.997,0.23,0.0,179225.0,Soft & Slow,multiverse
3956,0.948,0.354,0.167,3.44e-06,-14.403,0.0341,137.844,0.239,3.0,235475.0,Soft & Slow,Desert Song
3957,0.836,0.428,0.0797,0.000218,-13.972,0.0418,86.074,0.174,11.0,224893.0,Soft & Slow,How (ft. Brandi Carlile)
3958,0.54,0.781,0.285,3.86e-05,-11.742,0.042,116.954,0.173,9.0,229433.0,Soft & Slow,Nostalgia
3959,0.64,0.539,0.62,0.67,-10.149,0.0292,164.982,0.481,2.0,192920.0,Soft & Slow,I Just Love You
3960,0.652,0.655,0.245,0.000303,-10.008,0.0291,120.921,0.248,1.0,202467.0,Soft & Slow,Tragic Magic
3961,0.783,0.41,0.312,6.36e-06,-11.01,0.0269,144.751,0.22,7.0,239668.0,Soft & Slow,Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version)
3962,0.897,0.522,0.192,0.000936,-15.844,0.0337,133.47,0.331,10.0,221682.0,Soft & Slow,The Sky Is Painted Gray Today
3963,0.947,0.396,0.463,0.0427,-9.78,0.0515,92.911,0.394,6.0,229560.0,Soft & Slow,Mending Song
3964,0.425,0.407,0.459,0.0575,-9.738,0.0279,130.743,0.663,4.0,189040.0,Soft & Slow,"Old Feeling, Old Foe"
3965,0.924,0.277,0.165,0.0,-11.51,0.0415,60.605,0.166,3.0,248182.0,Soft & Slow,"Go Easy, Kid"
3966,0.657,0.772,0.52,0.0198,-8.95,0.0651,121.086,0.546,11.0,168317.0,Soft & Slow,GPS (w/ Felly)
3967,0.82,0.63,0.187,9.47e-06,-14.005,0.0387,114.162,0.119,4.0,196224.0,Soft & Slow,Old War
3968,0.92,0.411,0.361,2.36e-06,-8.466,0.0302,86.325,0.315,5.0,147347.0,Soft & Slow,Love Flew Away
3969,0.864,0.582,0.0981,0.000124,-18.198,0.0422,124.817,0.218,2.0,173231.0,Soft & Slow,Millennial
3970,0.69,0.499,0.245,0.0116,-13.618,0.0357,86.945,0.283,8.0,193793.0,Soft & Slow,i leave early
3971,0.8,0.468,0.322,0.00164,-10.028,0.0343,80.694,0.256,2.0,305160.0,Soft & Slow,Just Like That
3972,0.903,0.388,0.19,0.0304,-12.479,0.0322,109.97,0.2,2.0,242193.0,Soft & Slow,Carrie
3973,0.904,0.436,0.236,0.0387,-15.104,0.0352,105.216,0.287,2.0,219245.0,Soft & Slow,Reliance
3974,0.778,0.528,0.3,0.152,-14.82,0.0389,86.009,0.259,7.0,152320.0,Soft & Slow,Smoke - Acoustic
3975,0.777,0.437,0.198,0.0168,-8.148,0.0308,100.466,0.141,0.0,271854.0,Soft & Slow,I'm Around
3976,0.626,0.419,0.269,1.83e-05,-9.388,0.0356,121.695,0.152,7.0,185228.0,Soft & Slow,Right on Time
3977,0.844,0.35,0.241,0.000392,-11.74,0.0308,151.332,0.245,2.0,236451.0,Soft & Slow,Nothing's Gonna Happen (Demo)
3978,0.342,0.718,0.729,0.000147,-7.062,0.0271,123.996,0.694,11.0,203547.0,Soft & Slow,Lavender Girl
3979,0.732,0.567,0.127,0.0,-11.36,0.0346,104.249,0.0855,9.0,191701.0,Soft & Slow,Wait Up
3980,0.696,0.545,0.246,0.00463,-11.65,0.0302,110.1,0.0986,9.0,232800.0,Soft & Slow,when i look at you.
3981,0.695,0.429,0.204,0.00233,-13.897,0.0313,149.781,0.0871,8.0,256701.0,Soft & Slow,How Can I
3982,0.91,0.354,0.262,0.00315,-11.762,0.0282,87.72,0.177,2.0,247631.0,Soft & Slow,The Swimmer (To Be an Old Man)
3983,0.853,0.456,0.163,8.94e-05,-14.462,0.0405,92.442,0.505,0.0,117288.0,Soft & Slow,Rolling Stone
3984,0.908,0.684,0.129,2.1e-06,-15.007,0.0518,93.775,0.299,6.0,158298.0,Soft & Slow,It's Called: Freefall
3985,0.673,0.378,0.195,0.00254,-12.423,0.03,93.071,0.356,11.0,240813.0,Soft & Slow,Sleepless in Seattle
3986,0.887,0.567,0.224,0.0,-10.024,0.0299,124.44,0.2,1.0,231813.0,Soft & Slow,Front Porch
3987,0.935,0.369,0.195,4.62e-05,-13.836,0.0369,92.085,0.143,2.0,166139.0,Soft & Slow,Raining in June
3988,0.448,0.409,0.274,0.0451,-11.185,0.0295,185.358,0.701,6.0,191227.0,Soft & Slow,A Month Or Two
3989,0.267,0.554,0.417,1.67e-05,-7.012,0.0343,128.131,0.216,7.0,256311.0,Soft & Slow,Roof of the World
3990,0.895,0.64,0.253,0.000101,-14.988,0.031,99.099,0.191,1.0,227280.0,Soft & Slow,Our Remains - Acoustic
3991,0.848,0.687,0.234,7.72e-06,-12.559,0.029,95.023,0.339,9.0,155352.0,Soft & Slow,Pharmakon
3992,0.932,0.407,0.0928,2.58e-06,-13.466,0.0331,137.2,0.0742,9.0,250987.0,Soft & Slow,We Lay Roses
3993,0.0837,0.444,0.475,6.79e-05,-8.722,0.0302,176.089,0.289,8.0,222760.0,Soft & Slow,Radio Silence
3994,0.686,0.84,0.31,7.89e-05,-12.193,0.0707,114.916,0.511,0.0,208440.0,Soft & Slow,Love Like Before
3995,0.657,0.585,0.342,2.83e-05,-11.07,0.0317,158.036,0.0671,1.0,224573.0,Soft & Slow,sugar
3996,0.892,0.554,0.225,0.0321,-11.324,0.0281,104.007,0.221,3.0,239880.0,Soft & Slow,Where's My Love - Acoustic
3997,0.888,0.56,0.22,0.0,-11.041,0.034,108.524,0.442,9.0,149970.0,Soft & Slow,The Best (On the Back Porch)
3998,0.229,0.581,0.687,0.0,-5.4,0.105,76.014,0.187,6.0,240600.0,Soft & Slow,Beyond
3999,0.08,0.514,0.661,1.01e-05,-7.545,0.0564,85.547,0.503,8.0,220773.0,Soft & Slow,Never Be Ourselves
4000,0.838,0.515,0.343,3.56e-06,-8.728,0.0271,111.15,0.164,1.0,310818.0,Soft & Slow,On Board
4001,0.927,0.394,0.249,0.0,-10.484,0.0396,79.549,0.329,5.0,198404.0,Soft & Slow,For Now
4002,0.0628,0.474,0.723,3e-06,-4.66,0.0354,148.379,0.239,10.0,277293.0,Soft & Slow,Mockingbird
4003,0.943,0.425,0.0937,6.69e-06,-17.175,0.0441,117.293,0.286,8.0,250232.0,Soft & Slow,Mirrored Heart
4004,0.912,0.396,0.198,0.0,-9.096,0.031,138.624,0.19,2.0,235587.0,Soft & Slow,The Trouble with Wanting
4005,0.959,0.518,0.241,0.000707,-11.758,0.0273,96.927,0.245,3.0,223860.0,Soft & Slow,In A Bind - Strings Version
4006,0.895,0.556,0.209,9.44e-05,-10.966,0.0346,79.585,0.396,1.0,235000.0,Soft & Slow,Cocaine Cowboys
4007,0.878,0.438,0.273,3.7e-05,-9.924,0.0288,168.239,0.34,7.0,197907.0,Soft & Slow,Harder Way
4008,0.219,0.726,0.734,0.0,-7.598,0.0349,146.032,0.888,7.0,268663.0,Soft & Slow,Change the Whole Thing
4009,0.894,0.448,0.188,0.366,-16.982,0.0272,73.171,0.366,2.0,246053.0,Soft & Slow,The Cherries Are Speaking
4010,0.949,0.437,0.262,0.0401,-13.024,0.0319,110.77,0.29,2.0,171577.0,Soft & Slow,Whiskey Whiskey
4011,0.931,0.472,0.0528,1.42e-05,-16.261,0.0428,97.12,0.193,8.0,295266.0,Soft & Slow,Warped Window
4012,0.901,0.579,0.171,0.000308,-14.495,0.0303,136.311,0.389,11.0,238560.0,Soft & Slow,Without A Word
4013,0.341,0.366,0.556,0.00111,-7.29,0.036,90.021,0.276,11.0,216782.0,Soft & Slow,Fool
4014,0.73,0.326,0.312,2.42e-06,-8.354,0.0391,70.513,0.134,0.0,292493.0,Soft & Slow,The Question
4015,0.664,0.514,0.218,0.000106,-12.368,0.0446,80.706,0.321,7.0,224243.0,Soft & Slow,Both
4016,0.803,0.415,0.23,5.4e-06,-9.666,0.0499,177.999,0.203,11.0,236627.0,Soft & Slow,Hollow - Acoustic
4017,0.91,0.359,0.17,0.000238,-10.915,0.0308,137.062,0.178,4.0,307312.0,Soft & Slow,Golden (Acoustic)
4018,0.83,0.461,0.325,0.000798,-11.225,0.029,81.155,0.427,10.0,235594.0,Soft & Slow,Sorrow
4019,0.435,0.548,0.386,0.0123,-12.816,0.0304,81.474,0.34,0.0,225485.0,Soft & Slow,The Wave
4020,0.417,0.631,0.461,1.64e-05,-7.912,0.0246,105.872,0.455,11.0,212053.0,Soft & Slow,Heart of Somebody
4021,0.88,0.4,0.251,5.14e-06,-11.05,0.0325,152.713,0.162,1.0,233320.0,Soft & Slow,All I Need
4022,0.932,0.519,0.173,0.113,-16.078,0.0284,92.306,0.282,11.0,155000.0,Soft & Slow,The Moons Detriment
4023,0.479,0.632,0.36,0.595,-13.15,0.0337,130.047,0.21,0.0,294720.0,Soft & Slow,Then Again
4024,0.572,0.472,0.313,0.000126,-12.697,0.0297,143.885,0.342,8.0,179188.0,Soft & Slow,Collateral
4025,0.00554,0.472,0.755,0.526,-5.479,0.0283,86.534,0.568,3.0,176552.0,Soft & Slow,Summertime Mama
4026,0.782,0.61,0.291,0.00174,-10.621,0.0271,100.052,0.303,11.0,179307.0,Soft & Slow,"Cairo, IL"
4027,0.929,0.57,0.186,0.0,-10.604,0.0316,76.118,0.314,5.0,197458.0,Soft & Slow,Call My Name - Acoustic
4028,0.29,0.468,0.362,0.00529,-10.704,0.0262,140.031,0.257,9.0,315491.0,Soft & Slow,Fade Into You
4029,0.942,0.438,0.135,0.0,-11.915,0.0339,142.546,0.321,7.0,175293.0,Soft & Slow,No Place Like You
4030,0.908,0.384,0.266,0.0182,-16.245,0.0328,111.973,0.32,3.0,253867.0,Soft & Slow,Sometimes A Woman Is An Island
4031,0.86,0.567,0.434,0.257,-12.755,0.0349,82.459,0.254,7.0,272347.0,Soft & Slow,San Luis
4032,0.826,0.347,0.183,2.94e-05,-11.149,0.0338,149.681,0.24,2.0,222859.0,Soft & Slow,Sausalito
4033,0.905,0.576,0.302,2.42e-05,-12.437,0.0424,76.033,0.224,7.0,202677.0,Soft & Slow,I'll Be out Here
4034,0.772,0.628,0.397,0.000152,-10.279,0.0306,97.857,0.532,0.0,193853.0,Soft & Slow,Hold Steady
4035,0.931,0.36,0.0932,0.000747,-19.422,0.0345,175.108,0.328,10.0,223587.0,Soft & Slow,Kathy's Song
4036,0.955,0.346,0.0668,0.00014,-13.099,0.0397,170.263,0.293,9.0,204347.0,Soft & Slow,New Auburn
4037,0.786,0.316,0.453,0.397,-10.563,0.043,77.072,0.251,9.0,261629.0,Soft & Slow,The Great Filter Sweep
4038,0.863,0.409,0.249,8.08e-06,-10.679,0.0273,79.91,0.245,5.0,235044.0,Soft & Slow,Justine
4039,0.436,0.585,0.374,7.93e-06,-9.971,0.0384,126.387,0.342,5.0,113179.0,Soft & Slow,"Nascer, Viver, Morrer"
4040,0.741,0.633,0.329,2.27e-05,-13.155,0.0365,112.162,0.546,1.0,241747.0,Soft & Slow,Miles Away
4041,0.859,0.526,0.508,0.0729,-8.643,0.029,112.014,0.431,8.0,230627.0,Soft & Slow,Pale November Dew
4042,0.298,0.456,0.452,0.00258,-7.04,0.0386,187.85,0.487,11.0,205120.0,Soft & Slow,Western Movies
4043,0.88,0.542,0.297,1.55e-06,-11.512,0.0327,105.026,0.04,10.0,267080.0,Soft & Slow,Love Part Three
4044,0.687,0.687,0.259,0.0,-9.976,0.0397,122.742,0.344,10.0,187211.0,Soft & Slow,Fixed
4045,0.982,0.341,0.155,0.846,-18.165,0.0341,117.571,0.124,2.0,281671.0,Soft & Slow,Haunted House
4046,0.948,0.623,0.354,0.0052,-11.988,0.0394,104.32,0.358,9.0,207389.0,Soft & Slow,Thérèse
4047,0.728,0.505,0.341,6.96e-05,-13.863,0.0338,95.419,0.0593,9.0,184787.0,Soft & Slow,Motel
4048,0.959,0.641,0.303,0.00278,-12.443,0.0258,97.045,0.267,9.0,204120.0,Soft & Slow,Undertow
4049,0.0333,0.773,0.642,0.401,-8.911,0.0418,97.017,0.484,9.0,227627.0,Soft & Slow,Careless Man
4050,0.643,0.619,0.504,0.000145,-6.838,0.0436,129.434,0.392,11.0,210704.0,Soft & Slow,Everybody Needs Somebody
4051,0.953,0.418,0.111,0.00342,-14.848,0.0389,82.508,0.228,1.0,240147.0,Soft & Slow,Cherry Wine - Live
4052,0.893,0.793,0.1,0.0474,-13.772,0.107,75.013,0.233,7.0,197867.0,Soft & Slow,(God)less
4053,0.435,0.891,0.627,0.0,-8.458,0.0566,136.024,0.922,4.0,200293.0,Lazy Afternoon,Summer Vibe
4054,0.41,0.626,0.573,0.0,-7.825,0.115,149.993,0.68,1.0,169745.0,Lazy Afternoon,golden years
4055,0.468,0.614,0.526,0.0,-7.492,0.0603,177.913,0.366,5.0,186552.0,Lazy Afternoon,Someone Like You (feat. Joy Oladokun)
4056,0.515,0.619,0.677,0.0109,-9.087,0.0439,100.011,0.674,10.0,212275.0,Lazy Afternoon,22 Make
4057,0.394,0.617,0.629,4.03e-06,-8.507,0.0796,149.969,0.604,0.0,199700.0,Lazy Afternoon,grass is greener
4058,0.322,0.541,0.52,0.00017,-8.19,0.0255,139.971,0.339,0.0,237313.0,Lazy Afternoon,Dancer
4059,0.355,0.713,0.668,0.0,-6.922,0.0385,118.055,0.837,8.0,181396.0,Lazy Afternoon,Morning
4060,0.851,0.768,0.501,3.55e-05,-10.819,0.0884,120.129,0.828,2.0,163642.0,Lazy Afternoon,Breakfast in Bed
4061,0.875,0.518,0.318,4.21e-06,-11.727,0.0749,77.594,0.227,6.0,211838.0,Lazy Afternoon,Best Days
4062,0.325,0.637,0.557,0.0,-7.779,0.103,93.356,0.625,6.0,191950.0,Lazy Afternoon,In Bloom
4063,0.247,0.631,0.826,0.000308,-6.165,0.146,90.05,0.556,9.0,225947.0,Lazy Afternoon,Western Wind
4064,0.771,0.786,0.356,0.694,-11.432,0.0462,116.023,0.519,6.0,153693.0,Lazy Afternoon,All I Need
4065,0.682,0.743,0.279,0.0,-9.886,0.0925,112.027,0.497,10.0,165097.0,Lazy Afternoon,Vibin
4066,0.0706,0.555,0.851,0.00495,-3.352,0.148,83.909,0.779,9.0,244635.0,Lazy Afternoon,altar
4067,0.829,0.713,0.325,0.0,-11.864,0.0708,104.692,0.351,2.0,193429.0,Lazy Afternoon,Maybe Baby
4068,0.567,0.727,0.298,3.37e-05,-12.709,0.0484,101.995,0.261,0.0,275955.0,Lazy Afternoon,Teenage Dream
4069,0.136,0.819,0.609,2.18e-05,-5.776,0.037,119.042,0.879,6.0,151267.0,Lazy Afternoon,Somewhere in New York
4070,0.952,0.516,0.257,2e-06,-11.534,0.0303,95.968,0.293,3.0,165000.0,Lazy Afternoon,How The Story Ends
4071,0.568,0.701,0.455,0.242,-9.0,0.0296,113.992,0.312,7.0,267880.0,Lazy Afternoon,Slow Dancing
4072,0.87,0.5,0.156,0.0,-11.472,0.0469,173.794,0.405,1.0,163227.0,Lazy Afternoon,Meant To Be
4073,0.458,0.8,0.325,0.0,-6.787,0.0331,91.975,0.472,7.0,205395.0,Lazy Afternoon,Purple Haze
4074,0.434,0.643,0.477,0.0,-8.261,0.0536,93.003,0.14,8.0,208695.0,Lazy Afternoon,"Mon Soleil - from ""Emily in Paris"" Soundtrack"
4075,0.0651,0.57,0.542,6.83e-05,-7.096,0.0281,134.964,0.445,6.0,184480.0,Lazy Afternoon,Shower With My Clothes On
4076,0.862,0.587,0.368,0.0,-10.006,0.056,119.785,0.306,2.0,162870.0,Lazy Afternoon,It Still Rains in Paradise
4077,0.492,0.631,0.452,0.0,-10.561,0.063,143.989,0.412,2.0,191911.0,Lazy Afternoon,rest in peace
4078,0.179,0.45,0.483,0.0,-6.754,0.0572,118.305,0.206,2.0,226067.0,Lazy Afternoon,Fall Into Me
4079,0.114,0.556,0.535,0.0,-6.275,0.042,74.336,0.406,5.0,184200.0,Lazy Afternoon,Thinking 'Bout Love
4080,0.892,0.316,0.236,0.0,-9.763,0.0313,83.256,0.501,8.0,249937.0,Lazy Afternoon,Grow As We Go (feat. Sara Bareilles)
4081,0.832,0.448,0.191,0.0,-10.958,0.0453,84.481,0.19,3.0,262067.0,Lazy Afternoon,The Only Exception
4082,0.901,0.812,0.103,2.4e-05,-15.554,0.113,126.621,0.536,8.0,147141.0,Lazy Afternoon,Lighthouse
4083,0.675,0.784,0.271,0.00828,-9.786,0.058,70.002,0.317,9.0,198253.0,Lazy Afternoon,Dirty Nikes
4084,0.68,0.565,0.333,0.00109,-11.613,0.107,85.786,0.301,7.0,180678.0,Lazy Afternoon,Little Bit More
4085,0.909,0.77,0.267,5.99e-06,-9.935,0.0376,110.09,0.278,7.0,137479.0,Lazy Afternoon,Mood Swings
4086,0.945,0.47,0.182,0.000562,-13.444,0.11,95.139,0.13,9.0,229342.0,Lazy Afternoon,You're The One - Spotify Singles
4087,0.732,0.395,0.391,0.0,-9.119,0.0348,78.197,0.292,0.0,188427.0,Lazy Afternoon,When You Need It (feat. Wrabel)
4088,0.0144,0.564,0.518,0.000336,-7.343,0.0294,139.968,0.348,7.0,232893.0,Lazy Afternoon,In Real Life
4089,0.00714,0.569,0.898,0.686,-5.513,0.0308,119.993,0.714,4.0,224000.0,Lazy Afternoon,Baby Lay Your Head Down
4090,0.844,0.756,0.379,0.0,-6.705,0.0353,131.943,0.609,9.0,179205.0,Lazy Afternoon,Engagement Party - Acoustic
4091,0.164,0.707,0.67,0.00283,-6.137,0.0323,112.993,0.822,9.0,223120.0,Lazy Afternoon,Love You For A Long Time
4092,0.0111,0.726,0.761,1.35e-06,-5.587,0.0307,99.985,0.848,5.0,201653.0,Lazy Afternoon,Golden
4093,0.355,0.286,0.445,0.0,-8.087,0.0347,50.827,0.278,6.0,217352.0,Lazy Afternoon,If You Love Her
4094,0.817,0.575,0.24,2.18e-05,-12.473,0.0275,92.888,0.132,4.0,209131.0,Lazy Afternoon,Killing Me Softly
4095,0.473,0.422,0.475,0.0,-7.84,0.0348,169.805,0.263,4.0,246958.0,Lazy Afternoon,In Your Universe
4096,0.747,0.531,0.39,0.000356,-7.021,0.0269,87.739,0.217,5.0,211894.0,Lazy Afternoon,Same Sunrise
4097,0.923,0.597,0.283,1.28e-06,-9.468,0.0292,88.867,0.438,9.0,154865.0,Lazy Afternoon,Love Is Letting Go (feat. Diane Keaton)
4098,0.513,0.606,0.4,1.8e-06,-10.213,0.149,169.85,0.503,11.0,183968.0,Lazy Afternoon,Halloween
4099,0.299,0.655,0.655,0.0346,-7.418,0.0351,114.97,0.349,6.0,239453.0,Lazy Afternoon,With Love From
4100,0.741,0.453,0.45,2.42e-05,-9.055,0.237,74.709,0.609,4.0,199627.0,Lazy Afternoon,Moderación (Con Camilo)
4101,0.777,0.551,0.55,0.0,-5.339,0.0286,101.19,0.342,10.0,176440.0,Lazy Afternoon,Until I Found You (with Em Beihold) - Em Beihold Version
4102,0.561,0.52,0.491,0.000208,-6.003,0.0258,81.934,0.414,2.0,194053.0,Lazy Afternoon,October Sky
4103,0.853,0.708,0.211,0.0,-9.603,0.0424,72.5,0.362,9.0,152280.0,Lazy Afternoon,July (feat. Leon Bridges)
4104,0.405,0.269,0.41,2.21e-06,-7.521,0.0321,171.262,0.119,1.0,214187.0,Lazy Afternoon,Background Music
4105,0.952,0.488,0.175,1.01e-06,-9.5,0.0491,117.291,0.201,8.0,201542.0,Lazy Afternoon,Blue
4106,0.604,0.669,0.524,1.48e-05,-9.485,0.0441,88.012,0.574,4.0,218659.0,Lazy Afternoon,Secrets from a Girl (Who's Seen it All)
4107,0.904,0.476,0.189,4.52e-06,-13.777,0.0329,115.851,0.324,11.0,264439.0,Lazy Afternoon,Carolina - From The Motion Picture “Where The Crawdads Sing”
4108,0.411,0.622,0.375,0.0,-9.069,0.0279,111.968,0.221,10.0,178000.0,Lazy Afternoon,Teenage Dream
4109,0.906,0.869,0.395,0.0,-5.743,0.0633,101.902,0.57,11.0,231656.0,Lazy Afternoon,Joshua Tree
4110,0.599,0.827,0.479,0.00163,-7.69,0.0496,101.953,0.766,6.0,157500.0,Lazy Afternoon,DÁKITI – Spotify Singles
4111,0.906,0.527,0.155,2.74e-05,-16.766,0.0261,88.022,0.248,2.0,170455.0,Lazy Afternoon,All I Have To Do Is Dream
4112,0.866,0.493,0.349,0.0,-6.633,0.0387,105.427,0.361,0.0,189428.0,Lazy Afternoon,Letter
4113,0.851,0.388,0.448,0.0,-5.221,0.0341,142.342,0.397,8.0,207551.0,Lazy Afternoon,everything
4114,0.592,0.426,0.46,0.0,-8.216,0.0713,92.378,0.0753,5.0,189672.0,Lazy Afternoon,Daydream
4115,0.675,0.414,0.418,0.00127,-4.809,0.0538,119.984,0.4,0.0,175569.0,Lazy Afternoon,Green Flash Sunset
4116,0.817,0.644,0.443,0.0,-10.043,0.0369,93.011,0.549,9.0,191881.0,Lazy Afternoon,California
4117,0.411,0.719,0.734,9.37e-06,-6.741,0.0316,127.999,0.631,11.0,259191.0,Lazy Afternoon,Salt And Vinegar
4118,0.213,0.783,0.322,0.00243,-15.091,0.0343,128.226,0.77,0.0,267773.0,Free & Easy,Right Down the Line
4119,0.0784,0.734,0.731,0.0,-5.24,0.0473,96.071,0.705,8.0,221307.0,Free & Easy,You Make Me Feel Like Dancing
4120,0.462,0.642,0.396,0.000823,-16.843,0.0642,84.082,0.797,6.0,286493.0,Free & Easy,What You Won't Do for Love
4121,0.223,0.673,0.581,0.000206,-10.205,0.029,130.771,0.818,2.0,211387.0,Free & Easy,Ventura Highway
4122,0.494,0.568,0.634,0.00281,-12.336,0.0282,142.686,0.866,4.0,257963.0,Free & Easy,Peaceful Easy Feeling - 2013 Remaster
4123,0.396,0.716,0.625,1.97e-05,-11.369,0.0601,125.276,0.826,1.0,186827.0,Free & Easy,Brandy (You're a Fine Girl)
4124,0.146,0.741,0.742,1.64e-05,-7.822,0.0269,116.951,0.889,2.0,262733.0,Free & Easy,Somebody's Baby
4125,0.0487,0.565,0.615,1.93e-06,-10.793,0.0384,143.928,0.591,4.0,234040.0,Free & Easy,Still the One
4126,0.343,0.655,0.431,9.5e-06,-15.18,0.032,124.588,0.941,2.0,357042.0,Free & Easy,Do It Again
4127,0.144,0.553,0.506,3.78e-06,-13.271,0.046,143.278,0.51,4.0,226213.0,Free & Easy,Guitar Man
4128,0.65,0.622,0.409,0.023,-13.484,0.0362,86.173,0.785,5.0,260867.0,Free & Easy,So Into You
4129,0.165,0.828,0.689,0.00272,-7.963,0.0363,108.832,0.917,5.0,192187.0,Free & Easy,Just One Look - 2015 Remaster
4130,0.465,0.664,0.88,1.63e-05,-5.009,0.0326,133.898,0.895,2.0,210760.0,Free & Easy,Movin' Out (Anthony's Song)
4131,0.551,0.565,0.392,0.000106,-10.083,0.0268,98.485,0.493,2.0,180480.0,Free & Easy,Dance with Me
4132,0.434,0.676,0.624,0.0398,-9.213,0.0345,122.261,0.661,2.0,206733.0,Free & Easy,Steal Away
4133,0.434,0.815,0.741,0.115,-9.478,0.031,121.221,0.965,0.0,264987.0,Free & Easy,Kiss on My List
4134,0.284,0.758,0.378,0.0,-15.308,0.0449,120.736,0.985,8.0,223867.0,Free & Easy,What a Fool Believes
4135,0.61,0.561,0.754,0.0194,-12.769,0.112,100.08,0.642,9.0,282693.0,Free & Easy,Fly Like An Eagle
4136,0.367,0.75,0.78,2.67e-06,-7.861,0.036,94.864,0.738,4.0,223520.0,Free & Easy,Love the One You're With
